LAST,FIRST,STATE,PHONE,ID,EMAIL,GRADYEAR,YRSSINCEGRAD,GPA,PROGRAM,STUDIEDABROAD,STUDIEDIN,NEWSLETTER
Hays,Christel,California,(559) 555-1284,713655,chays@alumni.rouxacademy.com,2009,3,3.39,Fashion and Textile Design,NO,n/a,YES
Cantu,Judson,Texas,(682) 555-3390,10222,jcantu@alumni.rouxacademy.com,2011,1,3.96,Animation,NO,n/a,NO
Miles,Madalene,Florida,(727) 555-8808,125529,mmiles4@alumni.rouxacademy.com,2002,10,2.03,Animation,NO,n/a,NO
Payne,Hana,Illinois,(309) 555-2449,77418,hpayne3@alumni.rouxacademy.com,2007,5,3.36,Fine Art and Visual Culture,NO,n/a,YES
Wilkins,Arnoldo,Michigan,(989) 555-6676,622729,awilkins2@alumni.rouxacademy.com,2010,2,3.95,Fashion and Textile Design,NO,n/a,YES
Burt,Shannon,Texas,(940) 555-2909,222871,sburt2@alumni.rouxacademy.com,2008,4,2.68,Fashion and Textile Design,NO,n/a,YES
Wiggins,Gus,New Jersey,(201) 555-9813,792057,gwiggins3@alumni.rouxacademy.com,2006,6,2.9,Animation,NO,n/a,NO
Montgomery,Barbara,Texas,(254) 555-2471,731714,bmontgomery@alumni.rouxacademy.com,2001,11,2.76,Fashion and Textile Design,NO,n/a,NO
Chen,Jeremy,Washington,(360) 555-1114,825841,jchen@alumni.rouxacademy.com,2010,2,2.9,Fine Art and Visual Culture,NO,n/a,NO
Mercado,Marielle,Nebraska,(531) 555-2128,194156,mmercado@alumni.rouxacademy.com,2000,12,2.45,Photography,NO,n/a,YES
Browning,Larhonda,Iowa,(712) 555-8546,56673,lbrowning2@alumni.rouxacademy.com,2003,9,3.25,Animation,NO,n/a,YES
Cash,Nikki,Georgia,(678) 555-7847,402279,ncash2@alumni.rouxacademy.com,2008,4,3.74,Graphic Design,NO,n/a,NO
Hunter,Scottie,Minnesota,(507) 555-1215,802388,shunter2@alumni.rouxacademy.com,2011,1,3.04,Animation,NO,n/a,NO
Walton,Lesia,Massachusetts,(857) 555-5022,389521,lwalton@alumni.rouxacademy.com,2007,5,2.77,Graphic Design,NO,n/a,YES
Carlson,Antonetta,Utah,(801) 555-1643,582964,acarlson2@alumni.rouxacademy.com,2005,7,2.62,Fashion and Textile Design,NO,n/a,YES
Sullivan,Karl,Montana,(406) 555-7093,933321,ksullivan3@alumni.rouxacademy.com,2006,6,2.99,Fine Art and Visual Culture,YES,Germany,YES
Roach,Danica,California,(424) 555-4741,973566,droach4@alumni.rouxacademy.com,2004,8,3.14,Fashion and Textile Design,NO,n/a,YES
Shepherd,Lorilee,Texas,(469) 555-1041,979527,lshepherd2@alumni.rouxacademy.com,2000,12,2.06,Animation,NO,n/a,YES
Sellers,Esteban,Colorado,(720) 555-1680,694567,esellers@alumni.rouxacademy.com,2001,11,3.85,Graphic Design,NO,n/a,NO
Gross,Dennis,California,(949) 555-2517,210432,dgross@alumni.rouxacademy.com,2011,1,2.82,Fine Art and Visual Culture,NO,n/a,NO
Curtis,Shante,Texas,(713) 555-9307,358749,scurtis@alumni.rouxacademy.com,2005,7,3.26,Fashion and Textile Design,YES,South Africa,YES
Fields,Betsey,Ohio,(440) 555-9524,163946,bfields2@alumni.rouxacademy.com,2003,9,2.43,Fine Art and Visual Culture,NO,n/a,NO
Kirk,Rachel,Texas,(903) 555-2384,23879,rkirk@alumni.rouxacademy.com,2007,5,3.76,Photography,NO,n/a,YES
Ashley,Kaycee,California,(310) 555-1084,959647,kashley2@alumni.rouxacademy.com,2003,9,3.64,Fashion and Textile Design,NO,n/a,YES
Odom,Kala,Ohio,(937) 555-2545,685153,kodom3@alumni.rouxacademy.com,2001,11,3,Graphic Design,YES,Germany,YES
Jackson,Shon,West Virginia,(304) 555-6215,296836,sjackson@alumni.rouxacademy.com,2002,10,3.61,Photography,NO,n/a,NO
Russell,Velda,New York,(646) 555-2892,492193,vrussell@alumni.rouxacademy.com,2001,11,2.87,Graphic Design,NO,n/a,NO
Clark,Sharleen,California,(831) 555-3475,912853,sclark@alumni.rouxacademy.com,2002,10,2.63,Animation,YES,Poland,NO
Powell,Cornell,Texas,(972) 555-8400,900192,cpowell3@alumni.rouxacademy.com,2006,6,3.01,Fashion and Textile Design,NO,n/a,YES
Hyde,Yelena,Georgia,(678) 555-3817,343910,yhyde@alumni.rouxacademy.com,2006,6,3.5,Graphic Design,NO,n/a,YES
Wooten,Rebekah,Indiana,(219) 555-3220,635711,rwooten@alumni.rouxacademy.com,2009,3,3.72,Photography,NO,n/a,YES
Barton,Nidia,New Jersey,(201) 555-9209,171020,nbarton@alumni.rouxacademy.com,2003,9,3.97,Fashion and Textile Design,NO,n/a,NO
Wilkins,Sandy,New Jersey,(551) 555-5036,890690,swilkins@alumni.rouxacademy.com,2003,9,2.75,Fashion and Textile Design,NO,n/a,NO
Rollins,Delbert,Texas,(469) 555-8844,508325,drollins2@alumni.rouxacademy.com,2000,12,2.93,Fine Art and Visual Culture,NO,n/a,NO
Duran,Arcelia,Florida,(786) 555-6708,435949,aduran@alumni.rouxacademy.com,2008,4,2.07,Animation,NO,n/a,YES
Horn,Jewell,Connecticut,(475) 555-0273,555994,jhorn2@alumni.rouxacademy.com,2005,7,2.03,Graphic Design,YES,Sweden,NO
Walter,Rosella,Texas,(713) 555-0617,716978,rwalter@alumni.rouxacademy.com,2002,10,2.86,Animation,NO,n/a,NO
Taylor,Buck,Pennsylvania,(412) 555-2231,986231,btaylor@alumni.rouxacademy.com,2005,7,3.49,Fine Art and Visual Culture,NO,n/a,YES
Underwood,Norine,West Virginia,(304) 555-7795,353487,nunderwood@alumni.rouxacademy.com,2011,1,3.2,Graphic Design,NO,n/a,YES
Meadows,Janessa,Virginia,(804) 555-2583,41796,jmeadows@alumni.rouxacademy.com,2002,10,2.54,Photography,NO,n/a,NO
Trevino,Ronni,Wisconsin,(534) 555-3170,402225,rtrevino@alumni.rouxacademy.com,2005,7,2.87,Fashion and Textile Design,YES,China,NO
Mccormick,Vasiliki,Louisiana,(504) 555-9739,534254,vmccormick@alumni.rouxacademy.com,2007,5,3.31,Fashion and Textile Design,NO,n/a,NO
Holt,Dorian,Tennessee,(615) 555-1794,817852,dholt@alumni.rouxacademy.com,2004,8,3.03,Graphic Design,NO,n/a,NO
Lester,Torrie,New York,(646) 555-3394,266168,tlester@alumni.rouxacademy.com,2006,6,3.72,Animation,NO,n/a,YES
Contreras,Jeana,Louisiana,(985) 555-8774,551499,jcontreras@alumni.rouxacademy.com,2009,3,2.24,Animation,NO,n/a,YES
Emerson,Penni,North Carolina,(828) 555-5334,141564,pemerson2@alumni.rouxacademy.com,2008,4,3.87,Photography,NO,n/a,NO
Ellis,Noel,California,(916) 555-5149,516460,nellis2@alumni.rouxacademy.com,2008,4,2.96,Graphic Design,NO,n/a,YES
Peck,Lesha,Tennessee,(423) 555-0818,344984,lpeck@alumni.rouxacademy.com,2006,6,3.86,Fashion and Textile Design,YES,China,YES
Meyer,Faith,Maryland,(240) 555-4908,10844,fmeyer2@alumni.rouxacademy.com,2005,7,3.51,Fine Art and Visual Culture,NO,n/a,YES
Singleton,Michal,Texas,(430) 555-8275,800485,msingleton@alumni.rouxacademy.com,2002,10,3.43,Photography,NO,n/a,NO
Koch,Vito,California,(213) 555-8732,700343,vkoch@alumni.rouxacademy.com,2007,5,3.53,Photography,NO,n/a,NO
Gonzales,Delinda,Iowa,(319) 555-7763,4689,dgonzales2@alumni.rouxacademy.com,2002,10,2.79,Fashion and Textile Design,NO,n/a,NO
Wright,Miguelina,California,(530) 555-9273,286809,mwright4@alumni.rouxacademy.com,2011,1,3.12,Fashion and Textile Design,NO,n/a,NO
Franco,Andrew,Connecticut,(860) 555-0636,646930,afranco2@alumni.rouxacademy.com,2002,10,2.48,Fashion and Textile Design,NO,n/a,NO
Pugh,Mirian,Texas,(830) 555-6469,507388,mpugh4@alumni.rouxacademy.com,2001,11,2.13,Fashion and Textile Design,NO,n/a,NO
Castro,Anastacia,Texas,(806) 555-0672,57431,acastro2@alumni.rouxacademy.com,2003,9,3.68,Graphic Design,NO,n/a,YES
Callahan,Marcia,Colorado,(303) 555-1872,273949,mcallahan4@alumni.rouxacademy.com,2010,2,3.25,Photography,NO,n/a,NO
Talley,Edwin,Illinois,(872) 555-8163,206761,etalley3@alumni.rouxacademy.com,2011,1,3.33,Photography,NO,n/a,NO
Sanford,Jorge,Massachusetts,(508) 555-2353,639609,jsanford2@alumni.rouxacademy.com,2002,10,3.29,Graphic Design,NO,n/a,YES
Harper,Charlott,Virginia,(540) 555-1185,776930,charper@alumni.rouxacademy.com,2011,1,3.27,Graphic Design,NO,n/a,NO
Mcfadden,Robena,Ohio,(234) 555-1254,553131,rmcfadden2@alumni.rouxacademy.com,2009,3,2.47,Fine Art and Visual Culture,NO,n/a,YES
Williams,Margaretta,Virginia,(703) 555-2895,91305,mwilliams@alumni.rouxacademy.com,2001,11,3.94,Fashion and Textile Design,NO,n/a,NO
Jenkins,Cory,Texas,(817) 555-7576,502247,cjenkins@alumni.rouxacademy.com,2003,9,2.76,Graphic Design,NO,n/a,NO
Silva,Shira,Minnesota,(651) 555-8992,775899,ssilva2@alumni.rouxacademy.com,2007,5,3.14,Animation,NO,n/a,NO
Delgado,Davina,Florida,(786) 555-7892,419391,ddelgado3@alumni.rouxacademy.com,2006,6,3.56,Fashion and Textile Design,NO,n/a,YES
Solomon,Ernesto,Pennsylvania,(717) 555-9871,567802,esolomon3@alumni.rouxacademy.com,2009,3,2.41,Fine Art and Visual Culture,NO,n/a,NO
Giles,Tomika,Arizona,(623) 555-3110,720313,tgiles@alumni.rouxacademy.com,2007,5,3.83,Fashion and Textile Design,NO,n/a,YES
Foster,Diann,Florida,(305) 555-0575,360605,dfoster@alumni.rouxacademy.com,2011,1,2.02,Fine Art and Visual Culture,NO,n/a,YES
Winters,Martine,Vermont,(802) 555-6854,819799,mwinters2@alumni.rouxacademy.com,2002,10,2.44,Animation,NO,n/a,NO
Freeman,Marya,Michigan,(906) 555-0973,165553,mfreeman@alumni.rouxacademy.com,2004,8,3.26,Graphic Design,NO,n/a,YES
Britt,Cheree,Washington,(360) 555-5914,215947,cbritt3@alumni.rouxacademy.com,2007,5,2.58,Photography,NO,n/a,YES
Hood,Kazuko,Minnesota,(507) 555-2794,279955,khood2@alumni.rouxacademy.com,2008,4,3.35,Animation,NO,n/a,NO
Schmidt,Shanna,Minnesota,(507) 555-5391,90385,sschmidt2@alumni.rouxacademy.com,2000,12,3.63,Graphic Design,NO,n/a,YES
Horne,Gwen,Georgia,(762) 555-8821,96962,ghorne2@alumni.rouxacademy.com,2009,3,2.25,Animation,NO,n/a,NO
Ross,Kayce,Pennsylvania,(878) 555-9707,218199,kross@alumni.rouxacademy.com,2006,6,3.99,Fine Art and Visual Culture,NO,n/a,YES
Merritt,Elayne,Kansas,(620) 555-6155,930328,emerritt@alumni.rouxacademy.com,2003,9,3.1,Fashion and Textile Design,NO,n/a,YES
Joyce,Glory,South Dakota,(605) 555-2997,139612,gjoyce3@alumni.rouxacademy.com,2003,9,2.99,Animation,YES,Greece,NO
Alexander,Jeanett,Pennsylvania,(717) 555-2966,192064,jalexander2@alumni.rouxacademy.com,2003,9,2.26,Fashion and Textile Design,NO,n/a,YES
Mcdowell,Melvina,California,(415) 555-6416,300956,mmcdowell@alumni.rouxacademy.com,2003,9,2.44,Photography,NO,n/a,YES
Dickerson,Caryn,Mississippi,(228) 555-0796,988582,cdickerson@alumni.rouxacademy.com,2011,1,3.01,Animation,YES,Brazil,YES
Gates,Meda,Florida,(321) 555-9620,713587,mgates@alumni.rouxacademy.com,2011,1,2.82,Fashion and Textile Design,NO,n/a,NO
Parker,Hans,Washington,(253) 555-5369,565442,hparker@alumni.rouxacademy.com,2009,3,3.17,Fashion and Textile Design,NO,n/a,NO
Norman,Gigi,Texas,(430) 555-1166,293012,gnorman@alumni.rouxacademy.com,2000,12,3.1,Graphic Design,YES,Poland,YES
Navarro,Charity,Massachusetts,(508) 555-6102,936984,cnavarro3@alumni.rouxacademy.com,2000,12,2.69,Photography,NO,n/a,NO
Gregory,Flavia,Maryland,(443) 555-9286,698672,fgregory@alumni.rouxacademy.com,2004,8,3.03,Photography,NO,n/a,YES
Sanders,Stephen,Pennsylvania,(610) 555-8705,416057,ssanders2@alumni.rouxacademy.com,2003,9,2.02,Graphic Design,NO,n/a,NO
Page,Prudence,New York,(646) 555-8413,439005,ppage2@alumni.rouxacademy.com,2000,12,2.96,Fashion and Textile Design,YES,China,NO
Lowe,Breanna,California,(310) 555-6690,455593,blowe2@alumni.rouxacademy.com,2009,3,2.69,Graphic Design,NO,n/a,NO
Sykes,Cecilia,Virginia,(434) 555-4721,39463,csykes2@alumni.rouxacademy.com,2002,10,3,Photography,NO,n/a,NO
Day,Lucrecia,Florida,(352) 555-0817,779843,lday2@alumni.rouxacademy.com,2005,7,2.01,Animation,NO,n/a,YES
Lamb,Luis,New York,(585) 555-6734,36707,llamb2@alumni.rouxacademy.com,2002,10,2.95,Animation,YES,Thailand,YES
Blanchard,Caroyln,Texas,(214) 555-9638,61697,cblanchard2@alumni.rouxacademy.com,2003,9,2.4,Fine Art and Visual Culture,NO,n/a,YES
Walls,Ike,Georgia,(706) 555-8399,626438,iwalls2@alumni.rouxacademy.com,2006,6,3.7,Photography,NO,n/a,YES
Bates,Jodee,Georgia,(770) 555-4116,91978,jbates@alumni.rouxacademy.com,2010,2,3.9,Fine Art and Visual Culture,NO,n/a,YES
Lowe,Sherron,Ohio,(937) 555-5577,477398,slowe2@alumni.rouxacademy.com,2009,3,2.41,Animation,YES,Thailand,NO
Steele,Williemae,Louisiana,(318) 555-9047,22439,wsteele@alumni.rouxacademy.com,2006,6,3.17,Graphic Design,NO,n/a,YES
Avila,Allen,Texas,(940) 555-8217,740938,aavila@alumni.rouxacademy.com,2011,1,2.25,Fashion and Textile Design,NO,n/a,NO
Benjamin,Siobhan,California,(424) 555-7466,23976,sbenjamin2@alumni.rouxacademy.com,2008,4,2.11,Fashion and Textile Design,NO,n/a,YES
Vinson,Margherita,Alabama,(334) 555-2112,371046,mvinson@alumni.rouxacademy.com,2011,1,3.67,Photography,NO,n/a,YES
Cobb,Waltraud,Colorado,(720) 555-1234,887805,wcobb@alumni.rouxacademy.com,2006,6,2.56,Fashion and Textile Design,NO,n/a,NO
Lindsey,Nicolle,Ohio,(567) 555-1028,618455,nlindsey@alumni.rouxacademy.com,2011,1,2.87,Animation,NO,n/a,YES
Levy,Fermina,Tennessee,(731) 555-7054,108512,flevy2@alumni.rouxacademy.com,2007,5,3.3,Graphic Design,NO,n/a,YES
Glenn,Lashawn,Georgia,(229) 555-0075,412469,lglenn@alumni.rouxacademy.com,2008,4,2.28,Fashion and Textile Design,NO,n/a,NO
Patton,Larita,Texas,(903) 555-5390,323389,lpatton@alumni.rouxacademy.com,2001,11,3.29,Fashion and Textile Design,NO,n/a,YES
Hobbs,Tricia,Minnesota,(507) 555-4492,712632,thobbs@alumni.rouxacademy.com,2011,1,2.9,Animation,NO,n/a,NO
Burns,Antonietta,New Hampshire,(603) 555-7521,379387,aburns2@alumni.rouxacademy.com,2010,2,3.43,Fashion and Textile Design,NO,n/a,YES
Tyler,Twanda,Minnesota,(320) 555-2327,162465,ttyler@alumni.rouxacademy.com,2003,9,3.24,Animation,NO,n/a,YES
Franco,Krystyna,Maryland,(240) 555-8588,172330,kfranco@alumni.rouxacademy.com,2000,12,2.8,Fine Art and Visual Culture,YES,Lebanon,NO
Zimmerman,Eleanore,Louisiana,(985) 555-6527,528780,ezimmerman@alumni.rouxacademy.com,2007,5,2.27,Graphic Design,NO,n/a,NO
Mullins,Mathew,Texas,(430) 555-3336,322300,mmullins2@alumni.rouxacademy.com,2009,3,3.31,Animation,YES,China,NO
Hunter,Sadie,Pennsylvania,(215) 555-0724,539386,shunter3@alumni.rouxacademy.com,2002,10,2.82,Animation,NO,n/a,NO
Fisher,Wonda,Louisiana,(504) 555-6740,690204,wfisher@alumni.rouxacademy.com,2006,6,2.4,Fine Art and Visual Culture,NO,n/a,YES
Logan,Carletta,California,(661) 555-5249,355121,clogan3@alumni.rouxacademy.com,2005,7,2.45,Photography,YES,Thailand,NO
Barker,Merrill,Hawaii,(808) 555-7876,959158,mbarker2@alumni.rouxacademy.com,2003,9,2.31,Fashion and Textile Design,NO,n/a,YES
Joyner,Von,North Carolina,(828) 555-6571,953221,vjoyner2@alumni.rouxacademy.com,2002,10,3.58,Graphic Design,NO,n/a,YES
Adkins,Thalia,Massachusetts,(617) 555-9308,336892,tadkins2@alumni.rouxacademy.com,2007,5,3.75,Fashion and Textile Design,YES,Finland,YES
Rios,Jessika,Georgia,(706) 555-5704,67474,jrios@alumni.rouxacademy.com,2008,4,2.42,Graphic Design,NO,n/a,YES
Perez,Allyn,Virginia,(276) 555-5211,469582,aperez3@alumni.rouxacademy.com,2002,10,3.96,Fine Art and Visual Culture,NO,n/a,YES
Pennington,Parker,California,(951) 555-7389,687230,ppennington@alumni.rouxacademy.com,2009,3,2.42,Photography,NO,n/a,YES
Wilkinson,Hedwig,Illinois,(618) 555-1400,331761,hwilkinson@alumni.rouxacademy.com,2001,11,2.34,Fashion and Textile Design,NO,n/a,YES
Gardner,Arianna,California,(858) 555-4703,177352,agardner3@alumni.rouxacademy.com,2002,10,2.35,Photography,NO,n/a,YES
Tyler,Becki,Iowa,(319) 555-4174,37190,btyler@alumni.rouxacademy.com,2006,6,2.32,Fashion and Textile Design,NO,n/a,YES
Fuller,Kristle,California,(707) 555-9500,410199,kfuller2@alumni.rouxacademy.com,2004,8,2.02,Animation,YES,India,NO
Carrillo,Leonila,Ohio,(216) 555-5810,524681,lcarrillo@alumni.rouxacademy.com,2002,10,3.98,Graphic Design,NO,n/a,YES
Bowers,Riley,Texas,(713) 555-8928,586736,rbowers2@alumni.rouxacademy.com,2011,1,2.08,Fashion and Textile Design,NO,n/a,NO
Clark,Paula,Michigan,(269) 555-6865,870800,pclark@alumni.rouxacademy.com,2011,1,3.21,Animation,NO,n/a,NO
Levy,Debbi,Ohio,(937) 555-8241,998924,dlevy2@alumni.rouxacademy.com,2009,3,2.12,Fashion and Textile Design,YES,Lebanon,NO
Vinson,Kena,Tennessee,(901) 555-2597,376784,kvinson@alumni.rouxacademy.com,2007,5,2.28,Photography,NO,n/a,NO
Dawson,Leo,Pennsylvania,(878) 555-8045,808724,ldawson2@alumni.rouxacademy.com,2004,8,2.78,Graphic Design,YES,Poland,YES
Chapman,Darlena,Arkansas,(870) 555-9115,415657,dchapman@alumni.rouxacademy.com,2008,4,3.39,Fashion and Textile Design,NO,n/a,NO
Bryan,Marguerite,Florida,(850) 555-4429,442721,mbryan4@alumni.rouxacademy.com,2007,5,2.21,Graphic Design,NO,n/a,NO
Sandoval,Clotilde,Texas,(361) 555-2781,786553,csandoval2@alumni.rouxacademy.com,2001,11,3.87,Fashion and Textile Design,NO,n/a,YES
Roberson,Frederic,Tennessee,(423) 555-2959,126287,froberson@alumni.rouxacademy.com,2002,10,3.52,Animation,NO,n/a,NO
Rojas,Liz,Connecticut,(475) 555-5056,559554,lrojas@alumni.rouxacademy.com,2000,12,3.85,Graphic Design,NO,n/a,YES
Warren,Bridgette,Arizona,(623) 555-2342,85991,bwarren@alumni.rouxacademy.com,2008,4,2.01,Graphic Design,NO,n/a,YES
Mccray,Clotilde,Georgia,(478) 555-0171,395024,cmccray2@alumni.rouxacademy.com,2004,8,2.19,Graphic Design,NO,n/a,YES
Dillard,Roxana,California,(424) 555-7159,618816,rdillard@alumni.rouxacademy.com,2009,3,2.09,Fine Art and Visual Culture,NO,n/a,NO
Sutton,Eric,Pennsylvania,(412) 555-8807,234495,esutton@alumni.rouxacademy.com,2002,10,2.64,Graphic Design,NO,n/a,YES
Mcneil,Sona,Utah,(801) 555-9217,589666,smcneil4@alumni.rouxacademy.com,2011,1,3.9,Photography,NO,n/a,YES
Rogers,Lasonya,Ohio,(513) 555-2830,112142,lrogers3@alumni.rouxacademy.com,2005,7,2.32,Fashion and Textile Design,NO,n/a,NO
Schwartz,Emilia,Massachusetts,(857) 555-9674,444559,eschwartz2@alumni.rouxacademy.com,2002,10,3.94,Photography,NO,n/a,NO
Ayers,Tara,California,(831) 555-3982,104421,tayers@alumni.rouxacademy.com,2010,2,3.29,Fashion and Textile Design,NO,n/a,NO
Daugherty,Denisse,Hawaii,(808) 555-0922,535242,ddaugherty4@alumni.rouxacademy.com,2011,1,3.38,Photography,NO,n/a,YES
Nixon,Jacinda,New York,(631) 555-4759,252302,jnixon2@alumni.rouxacademy.com,2010,2,2.49,Animation,NO,n/a,YES
Beard,Ena,California,(510) 555-3918,852625,ebeard2@alumni.rouxacademy.com,2006,6,3.23,Fashion and Textile Design,NO,n/a,YES
Heath,Kandis,Illinois,(815) 555-1906,50050,kheath@alumni.rouxacademy.com,2005,7,2.64,Fashion and Textile Design,NO,n/a,NO
Page,Nobuko,New Jersey,(862) 555-4151,369074,npage2@alumni.rouxacademy.com,2004,8,3.43,Fashion and Textile Design,NO,n/a,NO
Freeman,Marchelle,Texas,(972) 555-2464,49279,mfreeman2@alumni.rouxacademy.com,2002,10,3.45,Photography,NO,n/a,NO
Sanford,Guillermo,Nebraska,(402) 555-9415,67800,gsanford2@alumni.rouxacademy.com,2004,8,3.51,Photography,NO,n/a,NO
Mcbride,Porfirio,Florida,(727) 555-9068,388664,pmcbride@alumni.rouxacademy.com,2010,2,2.34,Photography,YES,Argentina,YES
Pennington,Librada,Arizona,(520) 555-9782,650144,lpennington@alumni.rouxacademy.com,2008,4,3.09,Graphic Design,NO,n/a,YES
Sweet,Chastity,Missouri,(314) 555-3096,962884,csweet3@alumni.rouxacademy.com,2001,11,3.56,Fine Art and Visual Culture,NO,n/a,NO
Howell,Ezra,Michigan,(586) 555-8603,31074,ehowell@alumni.rouxacademy.com,2005,7,3.99,Fashion and Textile Design,NO,n/a,NO
Carey,Eugenia,Texas,(903) 555-0717,412128,ecarey3@alumni.rouxacademy.com,2010,2,3.88,Photography,YES,Sweden,NO
Combs,Lonna,Texas,(817) 555-3718,300826,lcombs@alumni.rouxacademy.com,2005,7,3.97,Graphic Design,NO,n/a,YES
Blanchard,Arnette,Virginia,(540) 555-6978,130446,ablanchard3@alumni.rouxacademy.com,2000,12,3.77,Fashion and Textile Design,YES,Italy,NO
Marshall,Randal,Colorado,(970) 555-4113,272678,rmarshall@alumni.rouxacademy.com,2009,3,2.01,Graphic Design,NO,n/a,YES
Davidson,Albert,Wisconsin,(715) 555-0053,964030,adavidson2@alumni.rouxacademy.com,2004,8,3.59,Fine Art and Visual Culture,NO,n/a,YES
Hampton,Jayne,Connecticut,(475) 555-2986,541723,jhampton@alumni.rouxacademy.com,2000,12,3.29,Fine Art and Visual Culture,NO,n/a,YES
Klein,Refugia,Kansas,(785) 555-7284,336177,rklein@alumni.rouxacademy.com,2000,12,2.63,Animation,NO,n/a,NO
Mcguire,Loreta,Washington D.C.,(202) 555-2767,31936,lmcguire@alumni.rouxacademy.com,2000,12,2.25,Photography,NO,n/a,NO
Perkins,Yong,Tennessee,(931) 555-6313,623085,yperkins@alumni.rouxacademy.com,2008,4,3.6,Fine Art and Visual Culture,YES,South Africa,YES
Pruitt,Columbus,Kansas,(316) 555-0138,979643,cpruitt3@alumni.rouxacademy.com,2009,3,3.96,Photography,NO,n/a,NO
West,Otha,Texas,(972) 555-9077,558587,owest@alumni.rouxacademy.com,2005,7,3.49,Photography,YES,Argentina,NO
Hendricks,Adrienne,Texas,(512) 555-4999,460134,ahendricks2@alumni.rouxacademy.com,2010,2,3.68,Fashion and Textile Design,NO,n/a,NO
Monroe,Ingeborg,Tennessee,(901) 555-3215,698637,imonroe@alumni.rouxacademy.com,2004,8,2.94,Fine Art and Visual Culture,YES,Mexico,YES
Whitfield,Cristi,Maryland,(301) 555-1379,820724,cwhitfield2@alumni.rouxacademy.com,2009,3,3.59,Fashion and Textile Design,NO,n/a,YES
Casey,Casimira,New York,(917) 555-1493,941122,ccasey@alumni.rouxacademy.com,2010,2,2.11,Fine Art and Visual Culture,NO,n/a,NO
Moon,Nadine,Kentucky,(859) 555-3040,35880,nmoon@alumni.rouxacademy.com,2004,8,3.39,Graphic Design,NO,n/a,YES
Wolfe,Coleman,Texas,(903) 555-6175,197180,cwolfe3@alumni.rouxacademy.com,2005,7,2.3,Fashion and Textile Design,NO,n/a,NO
Wiley,Dora,Wisconsin,(608) 555-7461,652590,dwiley3@alumni.rouxacademy.com,2002,10,2.01,Photography,NO,n/a,NO
Edwards,Fern,Tennessee,(901) 555-7062,765397,fedwards@alumni.rouxacademy.com,2007,5,2.17,Animation,NO,n/a,NO
White,Agueda,Nebraska,(402) 555-4538,132093,awhite@alumni.rouxacademy.com,2000,12,2.44,Photography,NO,n/a,NO
Shields,Verona,Wisconsin,(262) 555-8573,254288,vshields@alumni.rouxacademy.com,2006,6,3.87,Fine Art and Visual Culture,NO,n/a,YES
Church,Georgia,Texas,(210) 555-9913,575742,gchurch@alumni.rouxacademy.com,2011,1,2.74,Photography,NO,n/a,YES
Moses,Janie,Minnesota,(612) 555-0040,66185,jmoses@alumni.rouxacademy.com,2010,2,2.21,Fashion and Textile Design,NO,n/a,YES
Dominguez,Kenda,North Carolina,(252) 555-2950,397271,kdominguez2@alumni.rouxacademy.com,2001,11,3.2,Photography,NO,n/a,YES
Gentry,Lyndsey,Illinois,(312) 555-0360,263133,lgentry2@alumni.rouxacademy.com,2009,3,3.83,Graphic Design,NO,n/a,NO
Harvey,Santiago,Ohio,(234) 555-3881,79367,sharvey@alumni.rouxacademy.com,2011,1,3.05,Fashion and Textile Design,NO,n/a,NO
Britt,Myrna,Arizona,(928) 555-4124,789169,mbritt3@alumni.rouxacademy.com,2009,3,2.86,Fine Art and Visual Culture,NO,n/a,NO
Church,Christia,Kentucky,(859) 555-4889,100883,cchurch3@alumni.rouxacademy.com,2011,1,3.22,Graphic Design,NO,n/a,YES
Oneill,Johnsie,New York,(315) 555-7363,357745,joneill@alumni.rouxacademy.com,2008,4,2.88,Fine Art and Visual Culture,NO,n/a,NO
